Id,Name,State,Year,ElectionID,Candidate,Party,votes_2cp,margin_2cp,margin_percentage_2cp,swing_2cp,Status,Note,source
23577,Lowe,NSW,2004,398,"MURPHY, John",Labor,40727,5039,53.3,-0.51,,NA,NA
23577,Lowe,NSW,2004,398,"SIDOTI, John",Liberal,35688,-5039,46.7,0.51,,NA,NA
23578,Lyne,NSW,2004,398,"WATTERS, Greg",Labor,30830,-21734,36.97,-1.79,,NA,NA
23578,Lyne,NSW,2004,398,"VAILE, Mark",Nationals,52564,21734,63.03,1.79,,NA,NA
23496,Lyons,Tas,2004,398,"ADAMS, Dick",Labor,32519,4454,53.68,-4.49,,NA,NA
23496,Lyons,Tas,2004,398,"QUIN, Ben",Liberal,28065,-4454,46.32,4.49,,NA,NA
23579,Macarthur,NSW,2004,398,"OATES, Meg",Labor,30082,-14127,40.49,-2.55,,NA,NA
23579,Macarthur,NSW,2004,398,"FARMER, Pat",Liberal,44209,14127,59.51,2.55,,NA,NA
23580,Mackellar,NSW,2004,398,"SHARPE, Chris",Labor,26780,-24635,34.25,1.12,,NA,NA
23580,Mackellar,NSW,2004,398,"BISHOP, Bronwyn",Liberal,51415,24635,65.75,-1.12,,NA,NA
23581,Macquarie,NSW,2004,398,"PTOLEMY, Mark",Labor,32403,-14079,41.08,-0.25,,NA,NA
23581,Macquarie,NSW,2004,398,"BARTLETT, Kerry",Liberal,46482,14079,58.92,0.25,,NA,NA
23524,Makin,SA,2004,398,"DRAPER, Trish",Liberal,43186,1570,50.93,-2.73,,NA,NA
23524,Makin,SA,2004,398,"ZAPPIA, Tony",Labor,41616,-1570,49.07,2.73,,NA,NA
23561,Mallee,Vic,2004,398,"ZIGOURAS, J N",Labor,21175,-41505,25.25,-3.89,,NA,NA
23561,Mallee,Vic,2004,398,"FORREST, John",Nationals,62680,41505,74.75,3.89,,NA,NA
23569,Maranoa,Qld,2004,398,"GULEY, Shane",Labor,22986,-33099,29.07,-5.55,,NA,NA
23569,Maranoa,Qld,2004,398,"SCOTT, Bruce",Nationals,56085,33099,70.93,5.55,,NA,NA
23562,Maribyrnong,Vic,2004,398,"D'SOUZA, Conrad",Liberal,31643,-14788,40.53,5.96,,NA,NA
23562,Maribyrnong,Vic,2004,398,"SERCOMBE, Bob",Labor,46431,14788,59.47,-5.96,,NA,NA
23525,Mayo,SA,2004,398,"DEEGAN, Brian",Independent,31700,-19603,38.19,38.19,,NA,NA
23525,Mayo,SA,2004,398,"DOWNER, Alexander",Liberal,51303,19603,61.81,61.81,,NA,NA
23563,McEwen,Vic,2004,398,"BAILEY, Fran",Liberal,49322,11226,56.42,4.1,,NA,NA
23563,McEwen,Vic,2004,398,"BEALES, Jenny",Labor,38096,-11226,43.58,-4.1,,NA,NA
23564,McMillan,Vic,2004,398,"BROADBENT, Russell",Liberal,41477,7523,54.99,2.15,,NA,NA
23564,McMillan,Vic,2004,398,"ZAHRA, Christian",Labor,33954,-7523,45.01,-2.15,,NA,NA
23568,McPherson,Qld,2004,398,"TRIGGER, Kellie",Labor,26411,-20326,36.11,-1.72,,NA,NA
23568,McPherson,Qld,2004,398,"MAY, Margaret",Liberal,46737,20326,63.89,1.72,,NA,NA
23565,Melbourne,Vic,2004,398,"TANNER, Lindsay James",Labor,57766,34328,71.14,1.26,,NA,NA
23565,Melbourne,Vic,2004,398,"DIMITROULIS, Jerry",Liberal,23438,-34328,28.86,-1.26,,NA,NA
23550,Melbourne Ports,Vic,2004,398,"SOUTHWICK, David",Liberal,37763,-6110,46.26,1.95,,NA,NA
23550,Melbourne Ports,Vic,2004,398,"DANBY, Michael",Labor,43873,6110,53.74,-1.95,,NA,NA
23566,Menzies,Vic,2004,398,"JONES, Brian",Labor,31951,-17337,39.33,-1.76,,NA,NA
23566,Menzies,Vic,2004,398,"ANDREWS, Kevin",Liberal,49288,17337,60.67,1.76,,NA,NA
23582,Mitchell,NSW,2004,398,"WALIA, Harmohan",Labor,24865,-35085,29.32,0.64,,NA,NA
23582,Mitchell,NSW,2004,398,"CADMAN, Alan",Liberal,59950,35085,70.68,-0.64,,NA,NA
23567,Moncrieff,Qld,2004,398,"CIOBO, Steven",Liberal,51003,29285,70.14,3.8,,NA,NA
23567,Moncrieff,Qld,2004,398,"PARRISH, David J",Labor,21718,-29285,29.86,-3.8,,NA,NA
23542,Moore,WA,2004,398,"YOUNG, Kim",Labor,26710,-14776,39.17,-4.79,,NA,NA
23542,Moore,WA,2004,398,"WASHER, Mal",Liberal,41486,14776,60.83,4.79,,NA,NA
23548,Moreton,Qld,2004,398,"HARDGRAVE, Gary",Liberal,42694,6576,54.17,1.61,,NA,NA
23548,Moreton,Qld,2004,398,"PERRETT, Graham",Labor,36118,-6576,45.83,-1.61,,NA,NA
23549,Murray,Vic,2004,398,"STONE, Sharman",Liberal,59574,38731,74.08,2.14,,NA,NA
23549,Murray,Vic,2004,398,"KELLY, Norm",Labor,20843,-38731,25.92,-2.14,,NA,NA
23583,New England,NSW,2004,398,"KHAN, Trevor",Nationals,23326,-33789,29,-12.7,,NA,NA
23583,New England,NSW,2004,398,"WINDSOR, Tony",Independent,57115,33789,71,12.7,,NA,NA
23584,Newcastle,NSW,2004,398,"BARFIELD, Josephine",Liberal,32547,-16224,40.02,-3.07,,NA,NA
23584,Newcastle,NSW,2004,398,"GRIERSON, Sharon",Labor,48771,16224,59.98,3.07,,NA,NA
23586,North Sydney,NSW,2004,398,"HOCKEY, Joe",Liberal,48145,16091,60.03,-3.19,,NA,NA
23586,North Sydney,NSW,2004,398,"TEIRNEY, Fran",Labor,32054,-16091,39.97,3.19,,NA,NA
23543,O'Connor,WA,2004,398,"RICHARDS, Ursula",Labor,21620,-29769,29.61,-1.3,,NA,NA
23543,O'Connor,WA,2004,398,"TUCKEY, Wilson",Liberal,51389,29769,70.39,1.3,,NA,NA
23513,Oxley,Qld,2004,398,"RIPOLL, Bernie",Labor,47103,15329,59.72,1.76,,NA,NA
23513,Oxley,Qld,2004,398,"SMITH, Daniel",Liberal,31774,-15329,40.28,-1.76,,NA,NA
23606,Page,NSW,2004,398,"CAUSLEY, Ian",Nationals,42099,6565,54.23,1.46,,NA,NA
23606,Page,NSW,2004,398,"BELL, Kevin",Labor,35534,-6565,45.77,-1.46,,NA,NA
23624,Parkes,NSW,2004,398,"KNAGGE, Joe",Labor,26823,-21689,35.6,-5.66,,NA,NA
23624,Parkes,NSW,2004,398,"COBB, John",Nationals,48512,21689,64.4,5.66,,NA,NA
23607,Parramatta,NSW,2004,398,"OWENS, Julie",Labor,38083,1157,50.77,1.92,,NA,NA
23607,Parramatta,NSW,2004,398,"CAMERON, Ross",Liberal,36926,-1157,49.23,-1.92,,NA,NA
23627,Paterson,NSW,2004,398,"BALDWIN, Bob",Liberal,45244,11068,56.97,5.55,,NA,NA
23627,Paterson,NSW,2004,398,"KOZARY, Giovanna",Labor,34176,-11068,43.03,-5.55,,NA,NA
23544,Pearce,WA,2004,398,"MOYLAN, Judi",Liberal,47219,19415,62.94,6.06,,NA,NA
23544,Pearce,WA,2004,398,"RITTER, David",Labor,27804,-19415,37.06,-6.06,,NA,NA
23545,Perth,WA,2004,398,"LAWRANCE, Alexander",Liberal,31826,-9897,43.27,4.48,,NA,NA
23545,Perth,WA,2004,398,"SMITH, Stephen",Labor,41723,9897,56.73,-4.48,,NA,NA
23514,Petrie,Qld,2004,398,"GAMBARO, Teresa",Liberal,46119,12611,57.92,4.44,,NA,NA
23514,Petrie,Qld,2004,398,"BRADY, Gavin",Labor,33508,-12611,42.08,-4.44,,NA,NA
23526,Port Adelaide,SA,2004,398,"INGLIS, Terry",Liberal,31769,-22119,37.09,3.09,,NA,NA
23526,Port Adelaide,SA,2004,398,"SAWFORD, Rod",Labor,53888,22119,62.91,-3.09,,NA,NA
23628,Prospect,NSW,2004,398,"BOWEN, Chris",Labor,43119,10745,57.12,-5.69,,NA,NA
23628,Prospect,NSW,2004,398,"JACOBUCCI, Robert",Liberal,32374,-10745,42.88,5.69,,NA,NA
23515,Rankin,Qld,2004,398,"EMERSON, Craig",Labor,41774,5067,53.23,0.81,,NA,NA
23515,Rankin,Qld,2004,398,"CREIGHTON, Wendy D",Liberal,36707,-5067,46.77,-0.81,,NA,NA
23629,Reid,NSW,2004,398,"FERGUSON, Laurie",Labor,40388,16430,62.77,-4.1,,NA,NA
23629,Reid,NSW,2004,398,"McMAHON, Sarah",Liberal,23958,-16430,37.23,4.1,,NA,NA
23630,Richmond,NSW,2004,398,"ELLIOT, Justine",Labor,39560,301,50.19,1.87,,NA,NA
23630,Richmond,NSW,2004,398,"ANTHONY, Larry",Nationals,39259,-301,49.81,-1.87,,NA,NA
23631,Riverina,NSW,2004,398,"BROOKS, Victoria",Labor,23854,-33586,29.34,-0.79,,NA,NA
23631,Riverina,NSW,2004,398,"HULL, Kay",Nationals,57440,33586,70.66,0.79,,NA,NA
23632,Robertson,NSW,2004,398,"MORAN, Trish",Labor,33682,-10626,43.19,0.17,,NA,NA
23632,Robertson,NSW,2004,398,"LLOYD, Jim",Liberal,44308,10626,56.81,-0.17,,NA,NA
23516,Ryan,Qld,2004,398,"JOHNSON, Michael",Liberal,47997,16559,60.42,0.86,,NA,NA
23516,Ryan,Qld,2004,398,"CHATTERJEE, Victoria",Labor,31438,-16559,39.58,-0.86,,NA,NA
23547,Scullin,Vic,2004,398,"KOSTADINOSKI, Lucas",Liberal,27563,-23163,35.21,5.45,,NA,NA
23547,Scullin,Vic,2004,398,"JENKINS, Harry",Labor,50726,23163,64.79,-5.45,,NA,NA
23633,Shortland,NSW,2004,398,"HALL, Jill",Labor,47754,15233,59.49,0.71,,NA,NA
23633,Shortland,NSW,2004,398,"TSCHANTER, Dell",Liberal,32521,-15233,40.51,-0.71,,NA,NA
23641,Solomon,NT,2004,398,"DAVIDSON, Jim",Labor,22613,-2690,47.19,-2.72,,NA,NA
23641,Solomon,NT,2004,398,"TOLLNER, David",Country Liberal,25303,2690,52.81,2.72,,NA,NA
23546,Stirling,WA,2004,398,"McFARLANE, Jann",Labor,36468,-3110,47.96,-3.62,,NA,NA
23546,Stirling,WA,2004,398,"KEENAN, Michael",Liberal,39578,3110,52.04,3.62,,NA,NA
23527,Sturt,SA,2004,398,"BARCA, Tony",Labor,37638,-11843,43.2,1.69,,NA,NA
23527,Sturt,SA,2004,398,"PYNE, Christopher",Liberal,49481,11843,56.8,-1.69,,NA,NA
23605,Swan,WA,2004,398,"WILKIE, Kim",Labor,34714,104,50.08,-1.96,,NA,NA
23605,Swan,WA,2004,398,"MURFIN, Andrew Peter",Liberal,34610,-104,49.92,1.96,,NA,NA
23634,Sydney,NSW,2004,398,"SHEVERS, Michael",Liberal,27627,-27029,33.58,-1.38,,NA,NA
23634,Sydney,NSW,2004,398,"PLIBERSEK, Tanya",Labor,54656,27029,66.42,1.38,,NA,NA
23643,Tangney,WA,2004,398,"JENSEN, Dennis",Liberal,46050,17520,61.75,3.78,,NA,NA
23643,Tangney,WA,2004,398,"WAUGH, Gavin",Labor,28530,-17520,38.25,-3.78,,NA,NA
23635,Throsby,NSW,2004,398,"NELSON, Linda",Liberal,27680,-23727,35,0.1,,NA,NA
23635,Throsby,NSW,2004,398,"GEORGE, Jennie",Labor,51407,23727,65,-0.1,,NA,NA
23512,Wakefield,SA,2004,398,"FAWCETT, David",Liberal,40848,1080,50.67,1.93,,NA,NA
23512,Wakefield,SA,2004,398,"EVANS, Martyn",Labor,39768,-1080,49.33,-1.93,,NA,NA
23532,Wannon,Vic,2004,398,"McALPINE, Robert John",Labor,31680,-20824,37.63,-3.14,,NA,NA
23532,Wannon,Vic,2004,398,"HAWKER, David",Liberal,52504,20824,62.37,3.14,,NA,NA
23636,Warringah,NSW,2004,398,"ABBOTT, Tony",Liberal,45250,15684,60.48,-2.18,,NA,NA
23636,Warringah,NSW,2004,398,"BEATTIE, Linda",Labor,29566,-15684,39.52,2.18,,NA,NA
23637,Watson,NSW,2004,398,"BURKE, Tony",Labor,44899,20870,65.14,-2.17,,NA,NA
23637,Watson,NSW,2004,398,"TOPOLSKI, Keith",Liberal,24029,-20870,34.86,2.17,,NA,NA
23638,Wentworth,NSW,2004,398,"TURNBULL, Malcolm",Liberal,40847,8070,55.48,-2.38,,NA,NA
23638,Wentworth,NSW,2004,398,"PATCH, David",Labor,32777,-8070,44.52,2.38,,NA,NA
23639,Werriwa,NSW,2004,398,"LATHAM, Mark",Labor,46012,14442,59.31,0.82,,NA,NA
23639,Werriwa,NSW,2004,398,"MEDWAY, Michael",Liberal,31570,-14442,40.69,-0.82,,NA,NA
23517,Wide Bay,Qld,2004,398,"TRUSS, Warren",Nationals,51489,21101,62.89,2.99,,NA,NA
23517,Wide Bay,Qld,2004,398,"AMBROSE, Sean",Labor,30388,-21101,37.11,-2.99,,NA,NA
23533,Wills,Vic,2004,398,"HAMILTON, Blair",Liberal,27155,-27738,33.1,3.67,,NA,NA
23533,Wills,Vic,2004,398,"THOMSON, Kelvin",Labor,54893,27738,66.9,-3.67,,NA,NA
23340,Adelaide,SA,1998,240,"Hannon, Karen",Labor,36379,-1352,49.09,0,,NA,NA
23340,Adelaide,SA,1998,240,"Worth, Trish",Liberal (1946-),37731,1352,50.91,0,Elected,NA,NA
23321,Aston,Vic,1998,240,"Lockwood, Peter",Labor,36469,-6758,45.76,0,,NA,NA
23321,Aston,Vic,1998,240,"Nugent, Peter",Liberal (1946-),43227,6758,54.24,0,Elected,NA,NA
23244,Ballarat,Vic,1998,240,"Ronaldson, Michael",Liberal (1946-),40280,4230,52.77,0,Elected,NA,NA
23244,Ballarat,Vic,1998,240,"Card, Marg",Labor,36050,-4230,47.23,0,,NA,NA
23243,Banks,NSW,1998,240,"Iacono, Stephen",Liberal (1946-),31410,-10408,42.89,0,,NA,NA
23243,Banks,NSW,1998,240,"Melham, Daryl",Labor,41818,10408,57.11,0,Elected,NA,NA
23242,Barker,SA,1998,240,"Detchon, David",Labor,28159,-21342,36.26,0,,NA,NA
23242,Barker,SA,1998,240,"Secker, Patrick",Liberal (1946-),49501,21342,63.74,0,Elected,NA,NA
23241,Barton,NSW,1998,240,"McClelland, Robert",Labor,45029,14713,59.76,0,Elected,NA,NA
23241,Barton,NSW,1998,240,"Jordan, James",Liberal (1946-),30316,-14713,40.24,0,,NA,NA
23240,Bass,Tas,1998,240,"Smith, Warwick",Liberal (1946-),30534,-78,49.94,0,,NA,NA
23240,Bass,Tas,1998,240,"O'Byrne, Michelle",Labor,30612,78,50.06,0,Elected,NA,NA
23239,Batman,Vic,1998,240,"Ferguson, Martin",Labor,61569,42585,76.43,0,Elected,NA,NA
23239,Batman,Vic,1998,240,"Rowe, Lauri",Liberal (1946-),18984,-42585,23.57,0,,NA,NA
23245,Bendigo,Vic,1998,240,"Turner, Max",Liberal (1946-),36311,-5415,46.53,0,,NA,NA
23245,Bendigo,Vic,1998,240,"Gibbons, Steve",Labor,41726,5415,53.47,0,Elected,NA,NA
23238,Bennelong,NSW,1998,240,"Howard, John",Liberal (1946-),42075,9062,56.03,0,Elected,NA,NA
23238,Bennelong,NSW,1998,240,"Mahon, Wendy",Labor,33013,-9062,43.97,0,,NA,NA
23236,Berowra,NSW,1998,240,"Ruddock, Philip",Liberal (1946-),50457,21474,63.52,0,Elected,NA,NA
23236,Berowra,NSW,1998,240,"McCarroll, Nola",Labor,28983,-21474,36.48,0,,NA,NA
23235,Blair,Qld,1998,240,"Clarke, Virginia",Labor,28611,-10942,41.97,0,,NA,NA
23235,Blair,Qld,1998,240,"Thompson, Cameron",Liberal (1946-),39553,10942,58.03,0,Elected,NA,NA
23234,Blaxland,NSW,1998,240,"Hatton, Michael",Labor,51738,31680,72.06,0,Elected,NA,NA
23234,Blaxland,NSW,1998,240,"Shelley, Maureen",Liberal (1946-),20058,-31680,27.94,0,,NA,NA
23233,Bonython,SA,1998,240,"Newton, Phil",Liberal (1946-),25251,-20684,35.47,0,,NA,NA
23233,Bonython,SA,1998,240,"Evans, Martyn",Labor,45935,20684,64.53,0,Elected,NA,NA
23232,Boothby,SA,1998,240,"Southcott, Andrew",Liberal (1946-),43406,11252,57.45,0,Elected,NA,NA
23232,Boothby,SA,1998,240,"Chesson, Jo",Labor,32154,-11252,42.55,0,,NA,NA
23231,Bowman,Qld,1998,240,"Sciacca, Con",Labor,39641,4895,53.29,0,Elected,NA,NA
23231,Bowman,Qld,1998,240,"West, Andrea",Liberal (1946-),34746,-4895,46.71,0,,NA,NA
23237,Braddon,Tas,1998,240,"Sidebottom, Sid",Labor,31567,5027,54.33,0,Elected,NA,NA
23237,Braddon,Tas,1998,240,"Miles, Chris",Liberal (1946-),26540,-5027,45.67,0,,NA,NA
23246,Bradfield,NSW,1998,240,"Nelson, Brendan",Liberal (1946-),54276,34409,73.2,0,Elected,NA,NA
23246,Bradfield,NSW,1998,240,"Kailainathan, Nadesu",Labor,19867,-34409,26.8,0,,NA,NA
23247,Brand,WA,1998,240,"Beazley, Kim",Labor,43587,17195,62.29,0,Elected,NA,NA
23247,Brand,WA,1998,240,"Palmer, Rick",Liberal (1946-),26392,-17195,37.71,0,,NA,NA
23248,Brisbane,Qld,1998,240,"Feros, Marion",Liberal (1946-),36517,-7378,45.41,0,,NA,NA
23248,Brisbane,Qld,1998,240,"Bevis, Arch",Labor,43895,7378,54.59,0,Elected,NA,NA
23263,Bruce,Vic,1998,240,"Griffin, Alan",Labor,44485,10541,56.72,0,Elected,NA,NA
23263,Bruce,Vic,1998,240,"Wood, Jim",Liberal (1946-),33944,-10541,43.28,0,,NA,NA
23262,Burke,Vic,1998,240,"O'Keefe, Neil",Labor,42074,11114,57.61,0,Elected,NA,NA
23262,Burke,Vic,1998,240,"Petrovich, Serge",Liberal (1946-),30960,-11114,42.39,0,,NA,NA
23261,Calare,NSW,1998,240,"Blume, Rod",Nationals,38744,4676,53.21,0,Elected,NA,NA
23261,Calare,NSW,1998,240,"Corkin, Terence",Labor,34068,-4676,46.79,0,,NA,NA
23260,Calwell,Vic,1998,240,"Blake, Trevor",Liberal (1946-),24885,-30449,31.02,0,,NA,NA
23260,Calwell,Vic,1998,240,"Theophanous, Andrew",Labor,55334,30449,68.98,0,Elected,NA,NA
23259,Canberra,ACT,1998,240,"Ellis, Annette",Labor,58972,19752,60.06,0,Elected,NA,NA
23259,Canberra,ACT,1998,240,"Morison, Ian",Liberal (1946-),39220,-19752,39.94,0,,NA,NA
23258,Canning,WA,1998,240,"Johnston, Ricky",Liberal (1946-),33732,-5102,46.48,0,,NA,NA
23258,Canning,WA,1998,240,"Gerick, Jane",Labor,38834,5102,53.52,0,Elected,NA,NA
23257,Capricornia,Qld,1998,240,"Livermore, Kirsten",Labor,41352,7918,55.29,0,Elected,NA,NA
23257,Capricornia,Qld,1998,240,"Marek, Paul",Nationals,33434,-7918,44.71,0,,NA,NA
23256,Casey,Vic,1998,240,"Armenio, Frank",Labor,33395,-7203,45.13,0,,NA,NA
23256,Casey,Vic,1998,240,"Wooldridge, Michael",Liberal (1946-),40598,7203,54.87,0,Elected,NA,NA
23255,Charlton,NSW,1998,240,"Hoare, Kelly",Labor,50570,20835,62.97,0,Elected,NA,NA
23255,Charlton,NSW,1998,240,"Gatgens, Bruce",Liberal (1946-),29735,-20835,37.03,0,,NA,NA
23254,Chifley,NSW,1998,240,"Coles, John",Liberal (1946-),21365,-30672,29.11,0,,NA,NA
23254,Chifley,NSW,1998,240,"Price, Roger",Labor,52037,30672,70.89,0,Elected,NA,NA
23253,Chisholm,Vic,1998,240,"Burke, Anna",Labor,40887,3258,52.07,0,Elected,NA,NA
23253,Chisholm,Vic,1998,240,"Vlahos, Peter",Liberal (1946-),37629,-3258,47.93,0,,NA,NA
23252,Cook,NSW,1998,240,"Baird, Bruce",Liberal (1946-),43510,13200,58.94,0,Elected,NA,NA
23252,Cook,NSW,1998,240,"Young, Peri",Labor,30310,-13200,41.06,0,,NA,NA
23251,Corangamite,Vic,1998,240,"Bjork-Billings, Michael",Labor,33950,-6715,45.5,0,,NA,NA
23251,Corangamite,Vic,1998,240,"McArthur, Stewart",Liberal (1946-),40665,6715,54.5,0,Elected,NA,NA
23250,Corio,Vic,1998,240,"O'Connor, Gavan",Labor,46618,17259,61.36,0,Elected,NA,NA
23250,Corio,Vic,1998,240,"Jensen, Dennis",Liberal (1946-),29359,-17259,38.64,0,,NA,NA
23249,Cowan,WA,1998,240,"Edwards, Graham",Labor,38208,5073,53.56,0,Elected,NA,NA
23249,Cowan,WA,1998,240,"Evans, Richard",Liberal (1946-),33135,-5073,46.44,0,,NA,NA
23230,Cowper,NSW,1998,240,"Sekfy, Paul",Labor,32002,-9333,43.64,0,,NA,NA
23230,Cowper,NSW,1998,240,"Nehl, Garry",Nationals,41335,9333,56.36,0,Elected,NA,NA
23264,Cunningham,NSW,1998,240,"Martin, Stephen",Labor,48423,25842,68.2,0,Elected,NA,NA
23264,Cunningham,NSW,1998,240,"Akhurst, Alan",Liberal (1946-),22581,-25842,31.8,0,,NA,NA
23229,Curtin,WA,1998,240,"Waddell, Andrew",Labor,28940,-20930,36.72,0,,NA,NA
23229,Curtin,WA,1998,240,"Bishop, Julie",Liberal (1946-),49870,20930,63.28,0,Elected,NA,NA
23227,Dawson,Qld,1998,240,"Stroppiana, Mark",Labor,35375,-6853,45.58,0,,NA,NA
23227,Dawson,Qld,1998,240,"Kelly, De-Anne",Nationals,42228,6853,54.42,0,Elected,NA,NA
23207,Deakin,Vic,1998,240,"Barresi, Phil",Liberal (1946-),40233,2997,51.93,0,Elected,NA,NA
23207,Deakin,Vic,1998,240,"Bertolus, Peter",Labor,37236,-2997,48.07,0,,NA,NA
23206,Denison,Tas,1998,240,"Gregson, Andrew",Liberal (1946-),22224,-18175,35.49,0,,NA,NA
23206,Denison,Tas,1998,240,"Kerr, Duncan",Labor,40399,18175,64.51,0,Elected,NA,NA
23205,Dickson,Qld,1998,240,"Kernot, Cheryl",Labor,36911,176,50.12,0,Elected,NA,NA
23205,Dickson,Qld,1998,240,"Henshaw, Rod",Liberal (1946-),36735,-176,49.88,0,,NA,NA
23204,Dobell,NSW,1998,240,"Lee, Michael",Labor,40980,5140,53.35,0,Elected,NA,NA
23204,Dobell,NSW,1998,240,"Parker, David",Liberal (1946-),35840,-5140,46.65,0,,NA,NA
23203,Dunkley,Vic,1998,240,"Quayle, Michael",Labor,36613,-3108,47.96,0,,NA,NA
23203,Dunkley,Vic,1998,240,"Billson, Bruce",Liberal (1946-),39721,3108,52.04,0,Elected,NA,NA
23202,Eden-Monaro,NSW,1998,240,"Nairn, Gary",Liberal (1946-),36722,262,50.18,0,Elected,NA,NA
23202,Eden-Monaro,NSW,1998,240,"Whan, Steve",Labor,36460,-262,49.82,0,,NA,NA
23208,Fadden,Qld,1998,240,"Jull, David",Liberal (1946-),41466,10926,57.59,0,Elected,NA,NA
23208,Fadden,Qld,1998,240,"Smith, Mike",Labor,30540,-10926,42.41,0,,NA,NA
23201,Fairfax,Qld,1998,240,"Somlyay, Alex",Liberal (1946-),37286,5986,54.36,0,Elected,NA,NA
23201,Fairfax,Qld,1998,240,"Henderson, John",Labor,31300,-5986,45.64,0,,NA,NA
23199,Farrer,NSW,1998,240,"Voss, Vivien",Labor,24493,-20240,35.38,0,,NA,NA
23199,Farrer,NSW,1998,240,"Fischer, Tim",Nationals,44733,20240,64.62,0,Elected,NA,NA
23198,Fisher,Qld,1998,240,"O'Donnell, Ray",Labor,26954,-15198,39,0,,NA,NA
23198,Fisher,Qld,1998,240,"Slipper, Peter",Liberal (1946-),42152,15198,61,0,Elected,NA,NA
23197,Flinders,Vic,1998,240,"Armitage, John",Labor,35711,-5746,46.28,0,,NA,NA
23197,Flinders,Vic,1998,240,"Reith, Peter",Liberal (1946-),41457,5746,53.72,0,Elected,NA,NA
23196,Forde,Qld,1998,240,"Elson, Kay",Liberal (1946-),37948,7207,55.25,0,Elected,NA,NA
23196,Forde,Qld,1998,240,"Keech, Peter",Labor,30741,-7207,44.75,0,,NA,NA
23195,Forrest,WA,1998,240,"Prosser, Geoff",Liberal (1946-),42775,10354,56.88,0,Elected,NA,NA
23195,Forrest,WA,1998,240,"Dean, Tony",Labor,32421,-10354,43.12,0,,NA,NA
23194,Fowler,NSW,1998,240,"Irwin, Julia",Labor,61216,42234,76.33,0,Elected,NA,NA
23194,Fowler,NSW,1998,240,"Dooner, Lorna",Liberal (1946-),18982,-42234,23.67,0,,NA,NA
23200,Franklin,Tas,1998,240,"Goodluck, Jane",Liberal (1946-),26652,-8107,43.4,0,,NA,NA
23200,Franklin,Tas,1998,240,"Quick, Harry",Labor,34759,8107,56.6,0,Elected,NA,NA
23209,Fraser,ACT,1998,240,"McMullan, Bob",Labor,62580,28669,64.86,0,Elected,NA,NA
23209,Fraser,ACT,1998,240,"Smith, Peter",Liberal (1946-),33911,-28669,35.14,0,,NA,NA
23210,Fremantle,WA,1998,240,"Lawrence, Carmen",Labor,46338,15472,60.02,0,Elected,NA,NA
23210,Fremantle,WA,1998,240,"Tiller, Mick",Liberal (1946-),30866,-15472,39.98,0,,NA,NA
23211,Gellibrand,Vic,1998,240,"Roxon, Nicola",Labor,57875,39509,75.91,0,Elected,NA,NA
23211,Gellibrand,Vic,1998,240,"Cursio, Anthony",Liberal (1946-),18366,-39509,24.09,0,,NA,NA
23226,Gilmore,NSW,1998,240,"Gash, Joanna",Liberal (1946-),40013,5976,54.04,0,Elected,NA,NA
23226,Gilmore,NSW,1998,240,"McCarthy, Sandra",Labor,34037,-5976,45.96,0,,NA,NA
23225,Gippsland,Vic,1998,240,"Stone, Judith",Labor,30445,-13061,41.17,0,,NA,NA
23225,Gippsland,Vic,1998,240,"McGauran, Peter",Nationals,43506,13061,58.83,0,Elected,NA,NA
23224,Goldstein,Vic,1998,240,"Khouri, Margaret",Labor,33676,-13125,41.85,0,,NA,NA
23224,Goldstein,Vic,1998,240,"Kemp, David",Liberal (1946-),46801,13125,58.15,0,Elected,NA,NA
23223,Grayndler,NSW,1998,240,"Armani, Michael",Liberal (1946-),20866,-33662,27.68,0,,NA,NA
23223,Grayndler,NSW,1998,240,"Albanese, Anthony",Labor,54528,33662,72.32,0,Elected,NA,NA
23222,Greenway,NSW,1998,240,"Mossfield, Frank",Labor,46493,15421,59.94,0,Elected,NA,NA
23222,Greenway,NSW,1998,240,"Cross, Mathew",Liberal (1946-),31072,-15421,40.06,0,,NA,NA
23221,Grey,SA,1998,240,"Buckland, Geoff",Labor,31540,-12087,41.96,0,,NA,NA
23221,Grey,SA,1998,240,"Wakelin, Barry",Liberal (1946-),43627,12087,58.04,0,Elected,NA,NA
23220,Griffith,Qld,1998,240,"McDougall, Graeme",Liberal (1946-),37831,-3858,47.57,0,,NA,NA
23220,Griffith,Qld,1998,240,"Rudd, Kevin",Labor,41689,3858,52.43,0,Elected,NA,NA
23219,Groom,Qld,1998,240,"Brown, Geoff",Labor,27522,-19429,36.96,0,,NA,NA
23219,Groom,Qld,1998,240,"Macfarlane, Ian",Liberal (1946-),46951,19429,63.04,0,Elected,NA,NA
23218,Gwydir,NSW,1998,240,"Anderson, John",Nationals,42480,18150,63.58,0,Elected,NA,NA
23218,Gwydir,NSW,1998,240,"Murnain, Anne",Labor,24330,-18150,36.42,0,,NA,NA
23217,Herbert,Qld,1998,240,"Lindsay, Ted",Labor,38362,-150,49.9,0,,NA,NA
23217,Herbert,Qld,1998,240,"Lindsay, Peter",Liberal (1946-),38512,150,50.1,0,Elected,NA,NA
23216,Higgins,Vic,1998,240,"Costello, Peter",Liberal (1946-),46133,14887,59.62,0,Elected,NA,NA
23216,Higgins,Vic,1998,240,"Wallace, Jude",Labor,31246,-14887,40.38,0,,NA,NA
